date,total_const_gas,Methane,Ethane,Propane,CO2,Nitrogen,Methane_pct,Ethane_pct,Propane_pct,CO2_pct,Nitrogen_pct
2012-01-13 00:00:00 +0000,693868.7884626342,607584.6019622891,1763.926351010189,71.31492847273351,72462.02072262501,11986.9244982372,0.8756476902621314,0.00254216125633554,0.0001027786948462431,0.104431878083427,0.01727549170325984
2012-01-14 00:00:00 +0000,698311.4184080681,611234.0726421912,1780.771390487987,71.78934402760851,73156.58046927809,12068.20456208319,0.8753029902269305,0.002550110657717139,0.0001028041961439866,0.104762114066604,0.0172819808526043
2012-01-15 00:00:00 +0000,701153.1660227687,613646.7517453099,1791.319545591764,72.04615735216234,73536.16323059726,12106.88534391761,0.8751964356463917,0.002554819164196135,0.0001027538073611476,0.1048788863747487,0.0172671050073023
2012-01-16 00:00:00 +0000,696480.4061585433,609854.1335612176,1771.618280900443,71.51659053330233,72721.22302446375,12061.91470142819,0.8756228146099395,0.002543672823004242,0.0001026828463527841,0.1044124463250296,0.0173183833956737
2012-01-17 00:00:00 +0000,689898.3001873853,604280.3756602283,1748.691210696131,71.01414136082916,71840.95074997145,11957.26842512854,0.8758977598525725,0.002534708681295727,0.0001029342170310331,0.1041326681489989,0.01733192910010185
2012-01-18 00:00:00 +0000,680223.0661773913,595865.6466115647,1718.521946865819,70.43732314427112,70722.39498110279,11846.06531471379,0.8759856527067144,0.002526409397616129,0.0001035503302469637,0.1039694160601421,0.01741497150528048
2012-01-19 00:00:00 +0000,672887.0197749183,589614.1636952561,1695.845236298773,70.40691605892576,69712.11388246369,11794.49004484088,0.8762454117371485,0.002520252563150996,0.0001046340826762819,0.103601513825876,0.01752818779114829
2012-01-20 00:00:00 +0000,675683.0228556417,591837.4326072114,1713.121768015769,71.1780465251238,70246.98037441168,11814.31005947765,0.8759098757667858,0.002535392647243964,0.0001053423633826165,0.1039644004632921,0.01748498875929543
2012-01-21 00:00:00 +0000,684664.6996057964,599860.44323618,1731.557274248214,71.73400537962921,71089.14703530211,11911.81805468647,0.8761375364927629,0.002529058786359481,0.0001047724607693823,0.1038306006958333,0.01739803156427494
2012-01-22 00:00:00 +0000,694719.2229767892,608465.5539928521,1767.085344862619,71.62234907390254,72423.79053663461,11991.17075336599,0.8758438429062746,0.002543596443597557,0.0001030953897705742,0.1042490090115936,0.01726045624876371
2012-01-23 00:00:00 +0000,690991.9153903276,604977.0799697725,1761.87493807965,71.30913843746904,72276.15758129708,11905.49376274085,0.8755197658543269,0.002549776486291308,0.0001031982239577838,0.1045976891646695,0.01722957027075443
2012-01-24 00:00:00 +0000,688361.0802522541,602849.022927558,1749.679326447617,70.27437511560484,71820.73557245878,11871.36805067407,0.8757744158147934,0.002541804550899997,0.00010208940791634,0.1043358458705127,0.01724584435587749
2012-01-25 00:00:00 +0000,692270.6158205019,606138.742402391,1763.540565772707,70.89948598278988,72349.86842641942,11947.56493993603,0.875580630681508,0.002547472802500075,0.0001024158535152579,0.1045109625816892,0.01725851808078751
2012-01-26 00:00:00 +0000,692248.9385015646,606219.5901209565,1759.654970410965,70.75587703572154,72222.22264488493,11976.71488827634,0.8757248388609647,0.002541939571940547,0.0001022116078485856,0.104329842384759,0.01730116757448704
2012-01-27 00:00:00 +0000,689009.484651181,603922.1164052035,1733.616536528074,70.40452253881662,71374.89584776649,11908.45133914415,0.8765076967132694,0.002516099669376448,0.0001021822255095076,0.1035905853805494,0.01728343601129517
2012-01-28 00:00:00 +0000,696464.5499504914,609965.6728928158,1769.914945563861,70.45529055397427,72649.25785402101,12009.24896753684,0.8758029004292832,0.002541285045577233,0.0001011613449083412,0.1043114941875869,0.01724315899264438
2012-01-29 00:00:00 +0000,696211.2826585656,609698.9254576025,1768.859373467194,70.38823416943973,72667.76747955973,12005.34211376672,0.8757383579441497,0.002540693346296535,0.0001011018291755541,0.1043760267746153,0.01724382010576285
2012-01-30 00:00:00 +0000,693226.8724711124,607160.6798138546,1755.820898803924,70.58172869647443,72273.20282211888,11966.58720763849,0.8758470046747296,0.002532822901895066,0.0001018162040442477,0.1042562048474695,0.01726215137186153
2012-01-31 00:00:00 +0000,690460.8273866402,604894.2832252725,1744.160704623033,70.33822670581428,71801.62277571882,11950.42245432007,0.8760732821219811,0.002526082053379616,0.0001018714225570782,0.1039908709194762,0.01730789348260613
2012-02-01 00:00:00 +0000,691218.0373384049,605582.0837969511,1747.685269738168,70.20970515379089,71862.52556013355,11955.53300642827,0.8761086243188871,0.002528413865569513,0.0001015738903807248,0.1039650612082498,0.01729632671691278
2012-02-02 00:00:00 +0000,692328.3095925014,606554.0554383254,1754.025987411051,69.85437298606668,72018.10529550267,11932.26849827629,0.8761075446926878,0.002533517643447884,0.0001008977561919754,0.1040230542325966,0.01723498567507592
2012-02-03 00:00:00 +0000,693631.4383107439,607622.0769759699,1756.768736308586,70.69234927381366,72206.99485355483,11974.90539563673,0.876001350884211,0.002532712099363583,0.000101916299304392,0.1040999453966595,0.0172640753204615
2012-02-04 00:00:00 +0000,697049.8619251775,610554.0454460991,1768.034061118723,70.45441386604993,72618.34822216738,12038.97978192623,0.875911579352177,0.002536452781491989,0.0001010751421303812,0.1041795604429262,0.01727133228127448
2012-02-05 00:00:00 +0000,692462.6016751906,606570.3964285859,1757.286309767419,70.18114191519885,72152.67231624931,11912.06547867287,0.8759612359731541,0.002537734609083913,0.0001013500826548873,0.1041972117219026,0.01720246761320461
2012-02-06 00:00:00 +0000,687320.8702437504,602026.1973095416,1747.888293391965,69.94512201317248,71691.49876250772,11785.34075629598,0.8759026873373422,0.002543045568763387,0.0001017648743713649,0.104305720757589,0.01714678146193414
2012-02-07 00:00:00 +0000,687504.8716407289,602362.8784413277,1742.881763200681,69.49267513524669,71519.85367781729,11809.76508324802,0.8761579783482697,0.002535082782819121,0.0001010795384902547,0.1040281409310385,0.01717771839938245
2012-02-08 00:00:00 +0000,680983.472163439,596796.484880821,1721.346371835953,66.47377322595804,70665.67028733858,11733.49685021763,0.8763744044842063,0.002527735902851431,9.761437089622059e-05,0.103770022586361,0.01723022265568516
2012-02-09 00:00:00 +0000,689525.6477356786,604312.2827013107,1737.529962961181,69.79688795925313,71498.10690494442,11907.93127850307,0.8764174105572453,0.00251989170912935,0.0001012244985932836,0.1036917294370932,0.01726974379793894
2012-02-10 00:00:00 +0000,690327.9731456485,605086.4935731438,1741.590235090148,70.01054119275572,71515.10827378382,11914.77052243796,0.8765203165908504,0.002522844651874913,0.0001014163468905013,0.1035958429265262,0.01725957948385808
2012-02-11 00:00:00 +0000,688297.3958287196,603038.3044364916,1743.37520189854,70.23091934425003,71535.01886382894,11910.46640715634,0.876130446070372,0.002532880717643123,0.0001020357185278771,0.1039303930210281,0.01730424447242892
2012-02-12 00:00:00 +0000,690344.3687633971,605033.0576515188,1744.780065562345,70.20996371125207,71589.95002029136,11906.37106231326,0.8764220945776743,0.002527405371159529,0.0001017028122312608,0.1037017947267815,0.01724700251215339
2012-02-13 00:00:00 +0000,684759.5285122363,600361.9498413441,1726.560684729626,69.90554515410437,70758.39764535637,11842.71479565203,0.8767485881441313,0.002521411696863702,0.0001020877289666736,0.1033332063287849,0.01729470610125348
2012-02-14 00:00:00 +0000,687903.9225742538,602959.8551217738,1736.171068316239,70.05138743441505,71267.4463321706,11870.39866455884,0.8765175416726732,0.002523856909870772,0.0001018330978144024,0.103600872147197,0.01725589617244481
2012-02-15 00:00:00 +0000,683560.8655454713,599333.8956447457,1717.350727332004,69.49039868099422,70629.51105975913,11810.61771495346,0.8767820480279926,0.002512359635980015,0.0001016594164230597,0.1033258552673255,0.01727807765227865
2012-02-16 00:00:00 +0000,665220.5738877581,583673.6453931625,1659.036040551245,68.78623006931319,68304.87776741055,11514.22845656441,0.8774137005143877,0.002493963815423383,0.0001034036419939703,0.1026800439562706,0.01730888807192424
2012-02-17 00:00:00 +0000,678797.507054992,595246.467811972,1704.101217496605,69.39730396843615,70050.86135477042,11726.67936678464,0.8769131613262522,0.002510470648146545,0.0001022356494347202,0.1031984658557317,0.01727566652043496
2012-02-18 00:00:00 +0000,687667.6354350038,602695.0441284452,1735.811909352997,69.68784775679809,71311.59249626704,11855.49905318171,0.8764336331565077,0.002524201838079756,0.0001013394322574379,0.1037006670397639,0.01724015853339118
2012-02-19 00:00:00 +0000,687917.4623597151,602871.0963509753,1736.788882873499,69.56964045245677,71423.91601040533,11816.09147500856,0.8763712644871505,0.002524705328624619,0.0001011307958571322,0.1038262871906244,0.01717661219774339
2012-02-20 00:00:00 +0000,683000.5945999264,598775.6747315186,1717.898236061385,69.32155158646121,70710.09301684605,11727.60706391386,0.8766839728481595,0.002515222167658081,0.0001014955947835842,0.1035285965721086,0.01717071281729031
2012-02-21 00:00:00 +0000,677318.6523941125,593948.0875796922,1700.380650679261,68.94459867270156,69953.72083725841,11647.51872781005,0.8769108682896432,0.002510458917186084,0.0001017904917116983,0.1032803697196195,0.01719651258183968
2012-02-22 00:00:00 +0000,683211.1591751459,599211.0530412089,1713.458840713468,69.13019251801194,70400.42837778697,11817.0887229186,0.877051033189575,0.002507949142373728,0.0001011842262668458,0.103043440424455,0.01729639301732952
2012-02-23 00:00:00 +0000,679696.864197331,596367.7906185231,1704.054680903055,69.0828656935076,69829.84359471301,11726.09243749831,0.8774025922905897,0.00250708039225017,0.0001016377584367541,0.1027367452653715,0.01725194429335187
2012-02-24 00:00:00 +0000,680526.0166485073,597015.4199265428,1710.512472399424,69.01622356072541,70031.74696107776,11699.32106492663,0.8772852254301133,0.002513515178778105,0.0001014159956743761,0.1029082580941931,0.01719158530124109
2012-02-25 00:00:00 +0000,680140.0929729652,596461.9317054184,1714.499266201589,69.27598771459246,70192.49162799765,11701.89438563294,0.8769692271752711,0.002520803116762797,0.0001018554683517916,0.1032029906091534,0.01720512363046075
2012-02-26 00:00:00 +0000,679712.807106615,595955.1608150009,1714.929961531472,68.54022804752589,70286.39389935453,11687.78220268074,0.8767749475721199,0.002523021404924742,0.0001008370407779813,0.1034060167242514,0.01719517725792604
2012-02-27 00:00:00 +0000,677026.0474683164,593578.3830220064,1706.95173076615,68.38036155253261,70015.12412762479,11657.20822636658,0.8767437903484574,0.002521249717273296,0.0001010010793650191,0.1034157022310155,0.01721825662388879
2012-02-28 00:00:00 +0000,674513.8418906113,591544.7816420371,1694.165232409509,68.31561515969229,69636.37723321978,11570.20216778527,0.8769942807755906,0.002511683418772981,0.0001012812649896239,0.1032393598299396,0.01715339471070729
2012-02-29 00:00:00 +0000,677915.7492245742,594672.8157239314,1699.774181809441,68.56636173003464,69824.29406823537,11650.29888886799,0.8772075533045821,0.002507353139020162,0.0001011428954238981,0.1029984834370688,0.0171854672239051
2012-03-01 00:00:00 +0000,678824.4721556549,595616.1011076601,1696.70242068928,68.66495502726286,69724.29510918068,11718.70856309763,0.8774228471997175,0.002499471498576476,0.0001011527395428342,0.1027132903558504,0.01726323820631282
2012-03-02 00:00:00 +0000,679545.2230374861,596073.5121381638,1702.142066583359,68.87693656900902,69990.76586493111,11709.92603123887,0.8771653334178207,0.00250482529915373,0.0001013573993812175,0.1029964798399741,0.01723200404367042
2012-03-03 00:00:00 +0000,674541.555823492,591753.682091038,1689.69627231697,68.42375115280961,69372.45489420922,11657.2988147749,0.877267941437077,0.002504955043509751,0.0001014374141401514,0.1028438563870511,0.01728180971822184
2012-03-04 00:00:00 +0000,673002.2824719975,590646.0365463,1683.111660005108,68.01525134374985,69014.11246852418,11591.00654582456,0.8776285785789676,0.002500900374101093,0.0001010624378477941,0.1025466246786403,0.01722283393044338
2012-03-05 00:00:00 +0000,667848.0636061046,586668.3318100768,1653.954939260575,66.82316721529321,67911.35493621882,11547.59875333293,0.8784458079316864,0.002476543737103765,0.0001000574394937609,0.101686833633275,0.01729075725844087
2012-03-06 00:00:00 +0000,671885.5713688098,589802.7985383135,1674.576605908928,68.15112108350499,68785.55108441471,11554.49401908918,0.8778322138049909,0.002492353872843808,0.0001014326307747062,0.1023768838260364,0.01719711586535427
2012-03-07 00:00:00 +0000,667550.7391735879,586090.811666516,1662.004313416106,67.61995697185489,68254.34349302454,11475.95974365934,0.8779719312304001,0.002489704850710867,0.0001012956064666587,0.1022459260213266,0.01719114229109582
2012-03-08 00:00:00 +0000,667008.1935459315,585477.5493195155,1669.13460757175,67.92003078662249,68369.84727990156,11423.74230815592,0.8777666526208847,0.002502419945845553,0.0001018278807424356,0.102502260004387,0.01712683954814007
2012-03-09 00:00:00 +0000,665672.2199856607,584151.8477924127,1668.971901984565,67.80298170304198,68447.12044940032,11336.47686016015,0.87753676697669,0.002507197764720475,0.0001018564087059282,0.1028240602422537,0.01703011860762996
2012-03-10 00:00:00 +0000,666611.828613587,585122.8056808353,1668.371672095954,68.13393523966288,68434.04310743693,11318.47421797917,0.8777564102001734,0.002502763378150396,0.0001022093102988694,0.1026595091325718,0.01697910797880564
2012-03-11 00:00:00 +0000,665499.4608825068,583953.1072416357,1667.576266625919,68.16160570572949,68386.10777141235,11424.50799712711,0.8774659358360201,0.002505751491390506,0.0001024217294110826,0.1027590731339238,0.01716681780925453
2012-03-12 00:00:00 +0000,668077.7102873918,586059.8777471049,1677.344527085192,68.03527622672607,68772.3988513013,11500.05388567368,0.8772330953759785,0.002510702724034359,0.0001018373688855131,0.102940717512813,0.01721364701828866
2012-03-13 00:00:00 +0000,666835.0213845188,585533.4786289952,1662.463322458047,67.64757230439591,68083.99520134291,11487.43665941825,0.8780784749626362,0.002493065404702877,0.0001014457401531527,0.1021002092241395,0.01722680466836822
2012-03-14 00:00:00 +0000,666368.7817227422,585135.0594069152,1661.297321568567,67.46699899058676,68046.85449818274,11458.10349708509,0.8780949460059998,0.002493059949887909,0.0001012457378572964,0.1021159099354315,0.01719483837082346
2012-03-15 00:00:00 +0000,668223.4743550058,586383.3390651981,1673.650020704842,67.91423327654167,68543.8685157858,11554.70252004053,0.8775258002290284,0.002504626199072566,0.0001016340129955701,0.1025762654955319,0.01729167406337162
2012-03-16 00:00:00 +0000,671743.6996665553,589307.75465264,1684.944542204953,68.07983740262651,69033.11540760125,11649.80522670642,0.8772806577049619,0.002508314619164031,0.0001013479358815281,0.102767045588769,0.0173426341512235
2012-03-17 00:00:00 +0000,677080.2873469131,594103.447940939,1693.980386793524,68.26541587377577,69510.02828400304,11704.5653193038,0.8774490397126868,0.002501889980331956,0.0001008232216319109,0.1026614266919108,0.01728682039343847
2012-03-18 00:00:00 +0000,675347.198750061,592705.5120823014,1686.219812596301,68.23872227258869,69185.70151867486,11701.52661421579,0.8776308144600088,0.002496819140905852,0.0001010424303215969,0.1024446412848449,0.01732668268391886
2012-03-19 00:00:00 +0000,674354.0820780703,591881.0939358579,1684.372893655366,67.90062024308067,69054.48254232397,11666.23208599,0.8777007653189167,0.002497757392473774,0.0001006898631559255,0.1024009261270098,0.0172998612984438
2012-03-20 00:00:00 +0000,672721.1437294958,590446.6083885588,1678.827339648897,67.72550595090895,68894.94911193442,11633.03338340288,0.8776989007884968,0.002495576889915565,0.0001006739665940122,0.1024123438873766,0.01729250446761723
2012-03-21 00:00:00 +0000,672540.8286557912,590311.8546702202,1677.586768898053,67.32808959385829,68821.69428082024,11662.36484625891,0.8777338557275068,0.002494401376717975,0.0001001100404988454,0.1023308791800407,0.0173407536752356
2012-03-22 00:00:00 +0000,670048.9728004782,588152.6017892873,1670.677879520303,67.37683533999972,68596.20507624641,11562.11122008417,0.877775544272676,0.002493366824424316,0.0001005550908591015,0.1023749126717525,0.01725562114028796
2012-03-23 00:00:00 +0000,666083.6497485967,584905.6603107225,1655.284388331145,67.25118549966081,67958.67888726857,11496.77497677483,0.8781264343172008,0.002485099865393644,0.0001009650747695785,0.1020272437447137,0.01726025699792229
2012-03-24 00:00:00 +0000,660027.8049025399,579611.0711244619,1639.792685199529,66.97779260233433,67267.14390224328,11442.81939803293,0.8781615968588591,0.002484429705869227,0.0001014772288452671,0.1019156214368514,0.01733687476957518
2012-03-25 00:00:00 +0000,670642.9132906909,588916.5480968583,1666.058368001379,67.1549979127023,68451.63473733346,11541.51709058501,0.8781372865138916,0.002484270444052578,0.0001001352531754763,0.1020686767589282,0.0172096310299522
2012-03-26 00:00:00 +0000,667271.6431943013,586189.0923550039,1653.145673764942,66.7082523016238,67845.92131252127,11516.77560070949,0.8784864430157013,0.002477470293584117,9.997165769293628e-05,0.1016766140214434,0.0172595010115782
2012-03-27 00:00:00 +0000,667379.9082438203,586413.142216407,1652.16675729492,66.43808035882792,67709.9485953261,11538.21259443349,0.8786796470387105,0.00247560158297621,9.955061508168066e-05,0.1014563785318346,0.01728882223139706
2012-03-28 00:00:00 +0000,666695.9299774846,585677.8977159531,1651.5719187863,66.7272155360366,67751.20523487534,11548.52789233392,0.8784782857992434,0.00247724913941214,0.0001000864300135897,0.1016223471428173,0.01732203148851371
2012-03-29 00:00:00 +0000,667984.939728957,586574.1680700255,1660.101652432372,67.03028840810725,68110.13455867866,11573.50515941243,0.8781248396229339,0.002485238144898863,0.0001003470054808505,0.1019635780805405,0.01732599714614601
2012-03-30 00:00:00 +0000,672090.1022483513,590129.6731026199,1671.80015530533,67.422804802676,68574.24235453719,11646.96383108612,0.8780514266293341,0.002487464329131817,0.0001003181040415945,0.1020313230698309,0.01732946786766148
2012-03-31 00:00:00 +0000,672338.7523080532,590276.1399726237,1676.041730174709,67.4659485940366,68642.39085190855,11676.71380475219,0.8779445449875988,0.002492853081011724,0.0001003451732663551,0.102094949333603,0.01736730742452004
2012-04-01 00:00:00 +0000,671497.8830403374,589849.5310571915,1668.544894011215,67.43124738179445,68290.31240727979,11622.06343447304,0.8784086233995749,0.002484810356298598,0.0001004191511021395,0.101698477585785,0.01730766950723937
2012-04-02 00:00:00 +0000,667862.1186567638,586697.1326657325,1656.815397575956,66.99014266453821,67879.23283552111,11561.94761526967,0.8784704451357802,0.002480774625918628,0.0001003053486538089,0.1016365967455125,0.01731187814413491
2012-04-03 00:00:00 +0000,665938.7199250709,585110.5643426887,1649.797574605966,67.02977239647156,67580.99131020233,11530.33692517746,0.8786252350794729,0.002477401486418444,0.0001006545653390052,0.1014822975270252,0.0173144113417445
2012-04-04 00:00:00 +0000,667379.9897531419,586261.5271337745,1657.185291538498,67.12896190563468,67862.92023428205,11531.2281316413,0.878452360177337,0.002483121035965547,0.0001005858175796747,0.1016855783455299,0.01727835462358799
2012-04-05 00:00:00 +0000,667409.9443609209,586419.4552261452,1651.624453299446,67.26935041429148,67799.60450672243,11471.9908243395,0.8786495619085685,0.002474677620935003,0.0001007916513421227,0.1015861466847696,0.01718882213438476
2012-04-06 00:00:00 +0000,667793.9869261085,586747.4795994844,1652.954773439743,67.06224852633696,67850.35581114081,11476.13449351708,0.8786354640602777,0.002475246566756886,0.0001004235585214357,0.1016037238122787,0.01718514200216498
2012-04-07 00:00:00 +0000,666316.1504556281,585581.1705794302,1647.185430806185,66.82565950002662,67624.85238162798,11396.11640426374,0.8788338241223912,0.002472077901278299,0.0001002912197975858,0.1014906397441905,0.01710316701234249
2012-04-08 00:00:00 +0000,662337.3903838939,581965.2809504976,1638.790461690989,66.36864679659899,67286.84765899867,11380.10266591002,0.8786538241683559,0.002474253281610961,0.0001002036843460271,0.1015899881780778,0.01718173068760931
2012-04-09 00:00:00 +0000,659939.6870890408,580020.1423997383,1629.123655232128,66.23791231391179,66849.5685203684,11374.61460138801,0.8788987141509501,0.002468594762679158,0.0001003696453021089,0.1012964818273596,0.017235839613709
2012-04-10 00:00:00 +0000,660805.6977977036,580804.0298183486,1633.552303426205,66.02128177417993,66931.20416584326,11370.89022831125,0.8789331444235725,0.002472061468099348,9.991027921552731e-05,0.101287268540371,0.01720761528874148
2012-04-11 00:00:00 +0000,660983.79301155,580904.6844256097,1633.464956150327,66.5941854169027,66997.88582496523,11381.16361940792,0.8788486050148266,0.002471263249448212,0.0001007501032869335,0.1013608601804167,0.01721852145202151
2012-04-12 00:00:00 +0000,661925.3589377364,582053.2143338097,1631.515868032009,66.23413779265819,66784.37625560483,11390.01834249722,0.8793336083510893,0.002464803389086468,0.0001000628498339319,0.1008941194861925,0.01720740592379785
2012-04-13 00:00:00 +0000,665331.9385381835,584835.6337225848,1641.882037558955,66.47981120420989,67280.00841479975,11507.93455203573,0.879013316281706,0.002467763746869529,9.991976538849805e-05,0.1011224691281502,0.01729653107788586
2012-04-14 00:00:00 +0000,666792.8551634594,586178.3860568767,1645.218377849949,66.82358024176899,67375.0987664899,11527.32838200113,0.8791011804005898,0.002467360537998919,0.0001002164011271352,0.10104352235444,0.01728772030584414
2012-04-15 00:00:00 +0000,658279.9769920268,579104.8654383024,1614.490954905505,66.17616007623924,66152.90218814611,11341.54225059653,0.8797242597055578,0.002452590100465808,0.0001005288971094449,0.1004935658083177,0.01722905548854922
2012-04-16 00:00:00 +0000,660414.5816892498,580803.6836404377,1623.407237121909,65.6627558891624,66597.71060746408,11324.11744833704,0.8794531491942857,0.002458163829407667,9.942656887012713e-05,0.1008422776449246,0.01714698276251185
2012-04-17 00:00:00 +0000,658479.5497704668,578854.4234198311,1624.375002518286,66.054048355674,66646.41947416415,11288.27782559758,0.8790772980293899,0.002466857175875108,0.0001003129837193868,0.1012125881470363,0.01714294366397932
2012-04-18 00:00:00 +0000,656881.576695842,577397.8034100347,1625.061593046755,66.01176590281587,66503.18901272591,11289.51091413176,0.878998321606741,0.002473903441197001,0.0001004926431867057,0.1012407584137789,0.01718652389509652
2012-04-19 00:00:00 +0000,659454.5958178486,579651.3118017396,1629.721122678927,65.99009074715798,66726.42122645347,11381.15157622941,0.8789859309159295,0.002471316650174777,0.0001000676789056535,0.1011842538510177,0.01725843090397243
2012-04-20 00:00:00 +0000,661443.0746505656,581293.3791165936,1635.2055389508,66.15776863257496,66994.33173613591,11454.00049025277,0.8788260114805581,0.002472178788499168,0.0001000203512109118,0.1012851057084972,0.01731668367123478
2012-04-21 00:00:00 +0000,656369.5053796818,577195.396502274,1618.668510722172,66.19308621290443,66104.09826159739,11385.14901887548,0.8793757049520315,0.002466093408446574,0.0001008472905434791,0.1007117145446283,0.01734563980435023
2012-04-22 00:00:00 +0000,633985.3379324838,557793.7055199414,1560.402955668454,65.44546594115434,63516.31695088758,11049.46704004531,0.8798211443485205,0.002461260319926561,0.0001032286742696311,0.1001857821476177,0.01742858450966577
2012-04-23 00:00:00 +0000,654206.2507040184,575250.9320265778,1613.378704421991,65.37293835841216,65970.79944059592,11305.76759406427,0.8793112743993602,0.002466162166267546,9.992710752619932e-05,0.1008409799961434,0.01728165633070254
2012-04-24 00:00:00 +0000,656247.516163011,577525.3175503645,1604.700075028426,65.44265355202117,65718.26609960834,11333.78978445753,0.8800419099901142,0.002445266512261847,9.972251618513602e-05,0.1001424987996206,0.01727060218181798
2012-04-25 00:00:00 +0000,660676.3091184376,581064.8956191964,1624.685722917479,66.17552036321086,66508.05533937762,11412.49691658297,0.8795001237361313,0.002459125142666839,0.0001001633015288698,0.1006666266391806,0.01727396118049252
2012-04-26 00:00:00 +0000,659834.7543066172,580174.6784612631,1624.27050908777,66.21431648815947,66522.07324106649,11447.51777871164,0.879272688615706,0.002461632247295952,0.0001003498467699543,0.1008162616577703,0.01734906763245775
2012-04-27 00:00:00 +0000,664187.3376322449,584053.9158655759,1632.611546483495,66.3370023338879,66917.72022547256,11516.752992379,0.8793511751483611,0.002458058824643625,9.987694521604709e-05,0.1007512736753261,0.01733961540645289
2012-04-28 00:00:00 +0000,668069.2709017172,587367.4505700939,1643.640113844183,66.58583336163272,67378.1656312202,11613.42875319729,0.8792014184057633,0.002460283963705893,9.966905568304229e-05,0.1008550588478309,0.01738356972701682
2012-04-29 00:00:00 +0000,664721.6093659429,584509.5188700412,1632.734212644466,66.20177462197738,66955.4315647639,11557.72294387131,0.8793297985717458,0.002456267691074284,9.95932337525858e-05,0.1007270271063259,0.01738731339710147
2012-04-30 00:00:00 +0000,660327.14199514,580606.0414317843,1624.427172690164,66.30370865519347,66555.03716029829,11475.33252171208,0.8792702957469186,0.00246003392770143,0.0001004103942401348,0.10079100634756,0.01737825358357985
2012-05-01 00:00:00 +0000,661728.3507161081,581961.3664876638,1625.800910046435,66.107510119306,66570.84031320123,11504.23549507731,0.8794566015765802,0.002456900793636888,9.990128131546107e-05,0.1006014631852477,0.01738513316321973
2012-05-02 00:00:00 +0000,661916.3550369394,582112.3925933876,1627.964086616203,66.50028875439654,66662.04481080062,11447.45325738064,0.8794349741681513,0.002459471010540829,0.0001004663024993322,0.1007106778727056,0.01729441064610315
2012-05-03 00:00:00 +0000,663475.651988228,583377.9576820162,1632.697893540919,66.70203933351468,66894.98819445878,11503.30617887856,0.8792756085830969,0.002460825636401632,0.0001005342684899282,0.10082508377511,0.01733794773690152
2012-05-04 00:00:00 +0000,663126.7766757084,583212.1864132859,1629.432682259914,66.62952379975111,66705.24046697016,11513.2875893926,0.8794882169243131,0.002457196330433754,0.0001004778062707234,0.1005919875553318,0.01736212138365058
2012-05-05 00:00:00 +0000,662676.8536014594,582767.5069371217,1629.448077102853,66.30164193411771,66713.75262377693,11499.84432152381,0.879414308452071,0.002458887870079162,0.0001000512415271293,0.1006731293860752,0.01735362305024756
2012-05-06 00:00:00 +0000,660812.3061834392,580973.0943955751,1627.019998038808,65.95836115427795,66664.60387075998,11481.629557911,0.8791801983092896,0.002462151480555438,9.981406299047968e-05,0.1008828123310617,0.0173750238161027
2012-05-07 00:00:00 +0000,657746.3959995562,578424.7336416831,1615.24316996586,65.45010630142249,66207.62483859248,11433.34424301325,0.8794038814346821,0.002455723330131253,9.950659813492411e-05,0.10065828599179,0.01738260264526172
2012-05-08 00:00:00 +0000,656532.9749047692,577385.2912321477,1613.608892204973,65.28988633935496,66063.20182519955,11405.58306887761,0.8794459887043725,0.002457772806368223,9.944646930921532e-05,0.1006243469108038,0.01737244510914627
2012-05-09 00:00:00 +0000,652284.4417694669,573463.1108362352,1611.786418385872,64.60118904861498,65845.34003254138,11299.60329325568,0.8791611053616254,0.002470987065111567,9.903837177745627e-05,0.1009457466959065,0.017323122505579
2012-05-10 00:00:00 +0000,410671.6478137008,359680.1650596457,1103.100811271052,18.53773723836711,43142.98619901951,6726.858006526216,0.8758339344205539,0.002686089524669276,4.514004640217252e-05,0.10505469863503,0.01638013737334461
2012-05-11 00:00:00 +0000,409647.1569662333,358919.6176265891,1096.371532178016,18.68275388083597,42907.66584324204,6704.81921034328,0.876167725133692,0.002676380181172328,4.56069413960951e-05,0.104742984574842,0.0163673031688975
2012-05-12 00:00:00 +0000,415613.8499006034,364038.2176380628,1117.562759959775,18.82831226617416,43641.68081299493,6797.560377319769,0.875904924066233,0.002688944943069262,4.530241778679191e-05,0.1050053573128809,0.01635547126003007
2012-05-13 00:00:00 +0000,398379.0219706646,349311.8794971533,1063.901778866791,18.42202429070227,41402.98711399693,6581.831556356884,0.876833016380254,0.002670576813015856,4.624245573869301e-05,0.1039286328612095,0.01652153148978198
2012-05-14 00:00:00 +0000,407679.8514876931,357043.3106062897,1097.91538398471,18.73369262758441,42838.66284227477,6681.228962516479,0.8757933689962304,0.002693082280074008,4.595197079085949e-05,0.1050791759414874,0.01638842081141743
2012-05-15 00:00:00 +0000,409878.0811719635,358864.9125312101,1102.724229089636,18.9074998396111,43142.19411641172,6749.342795412448,0.8755406278498924,0.002690371307332705,4.61295704945942e-05,0.1052561629864552,0.01646670828582506
2012-05-16 00:00:00 +0000,657173.2787445161,577951.1450102157,1611.945690864789,65.72427838670869,66098.27489458668,11446.18887046225,0.8794501598031363,0.002452847282446267,0.0001000105763768581,0.1005796751518303,0.01741730718621031
